gpo_tra,des_gpo,numpaq_lin,arttrab,destra,hrsreal,hrspago,hortra,cantrefmat,ventra,totventra,ctouniesti,ctounit,totcto,utilbta,margenuti,nmodordmei,nmodordmai,otr_art,omarca,numpaq,nompaq,lineapaq,nomlinpaq
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 07-CHASIS LARGO","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","07","CHASIS LARGO"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 07-CHASIS LARGO","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","07","CHASIS LARGO"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 10-KING CAB","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","10","KING CAB"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 10-KING CAB","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","10","KING CAB"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 11-SENTRA, LUCINO AUT.","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","11","SENTRA, LUCINO AUT."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 11-SENTRA, LUCINO AUT.","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","11","SENTRA, LUCINO AUT."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 14-PICK UP","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","14","PICK UP"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 14-PICK UP","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","14","PICK UP"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 19-OTRAS MARCAS Y USADO","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","19","OTRAS MARCAS Y USADO"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 19-OTRAS MARCAS Y USADO","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","19","OTRAS MARCAS Y USADO"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 21-PICK-UP < 1994","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","21","PICK-UP < 1994"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 21-PICK-UP < 1994","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","21","PICK-UP < 1994"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 22-TSURU < 1992 STD.","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,43.96,175.84,0.00,36.15,144.61,31.23,17.76,"","","","","CA1","CAMPAÑA NACIONAL","22","TSURU < 1992 STD."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 22-TSURU < 1992 STD.","15208F4301","FILTRO DE ACEITE",0.00,0.00,1.00,1.00,140.91,140.91,0.00,51.40,51.40,89.51,63.52,"","","","","CA1","CAMPAÑA NACIONAL","22","TSURU < 1992 STD."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 25-TSUBAME AUT.","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","25","TSUBAME AUT."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 25-TSUBAME AUT.","15208F4301","FILTRO DE ACEITE",0.00,0.00,1.00,1.00,140.91,140.91,0.00,51.40,51.40,89.51,63.52,"","","","","CA1","CAMPAÑA NACIONAL","25","TSUBAME AUT."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 37-SENTRA, LUCINO STD.","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","37","SENTRA, LUCINO STD."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 37-SENTRA, LUCINO STD.","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","37","SENTRA, LUCINO STD."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 37-SENTRA, LUCINO STD.","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","37","SENTRA, LUCINO STD."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 39-SENTRA B15","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","39","SENTRA B15"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 39-SENTRA B15","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","39","SENTRA B15"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 39-SENTRA B15","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","39","SENTRA B15"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 41-TSURU AUT.","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,43.96,175.84,0.00,36.15,144.61,31.23,17.76,"","","","","CA1","CAMPAÑA NACIONAL","41","TSURU AUT."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 41-TSURU AUT.","15208F4301","FILTRO DE ACEITE",0.00,0.00,1.00,1.00,140.91,140.91,0.00,51.40,51.40,89.51,63.52,"","","","","CA1","CAMPAÑA NACIONAL","41","TSURU AUT."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 41-TSURU AUT.","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","41","TSURU AUT."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 43-TSURU < 1992 AUT.","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,43.96,175.84,0.00,36.15,144.61,31.23,17.76,"","","","","CA1","CAMPAÑA NACIONAL","43","TSURU < 1992 AUT."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 43-TSURU < 1992 AUT.","15208F4301","FILTRO DE ACEITE",0.00,0.00,1.00,1.00,140.91,140.91,0.00,51.40,51.40,89.51,63.52,"","","","","CA1","CAMPAÑA NACIONAL","43","TSURU < 1992 AUT."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 43-TSURU < 1992 AUT.","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","43","TSURU < 1992 AUT."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 55-TIIDA HATCHBACK","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","55","TIIDA HATCHBACK"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 55-TIIDA HATCHBACK","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","55","TIIDA HATCHBACK"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 55-TIIDA HATCHBACK","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","55","TIIDA HATCHBACK"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 57-SAKURA 1982-1986","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","57","SAKURA 1982-1986"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 57-SAKURA 1982-1986","15208F4301","FILTRO DE ACEITE",0.00,0.00,1.00,1.00,140.91,140.91,0.00,51.40,51.40,89.51,63.52,"","","","","CA1","CAMPAÑA NACIONAL","57","SAKURA 1982-1986"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 58-TSURU I 1984-1987","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,43.96,175.84,0.00,36.15,144.61,31.23,17.76,"","","","","CA1","CAMPAÑA NACIONAL","58","TSURU I 1984-1987"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 58-TSURU I 1984-1987","15208F4301","FILTRO DE ACEITE",0.00,0.00,1.00,1.00,140.91,140.91,0.00,51.40,51.40,89.51,63.52,"","","","","CA1","CAMPAÑA NACIONAL","58","TSURU I 1984-1987"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 58-TSURU I 1984-1987","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","58","TSURU I 1984-1987"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 70-JEEP COMANDER","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","70","JEEP COMANDER"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 70-JEEP COMANDER","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","70","JEEP COMANDER"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 76-PLATINA 2002...","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","76","PLATINA 2002..."
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 82-SENTRA B18","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","82","SENTRA B18"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 82-SENTRA B18","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","82","SENTRA B18"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 82-SENTRA B18","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","82","SENTRA B18"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 83-TIIDA SEDAN","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","83","TIIDA SEDAN"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 83-TIIDA SEDAN","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","83","TIIDA SEDAN"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 83-TIIDA SEDAN","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","83","TIIDA SEDAN"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 92-NP300","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","92","NP300"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 92-NP300","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","92","NP300"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 92-NP300","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","92","NP300"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 99-MARCH","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,43.96,175.84,0.00,36.15,144.61,31.23,17.76,"","","","","CA1","CAMPAÑA NACIONAL","99","MARCH"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 99-MARCH","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","99","MARCH"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : 99-MARCH","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","99","MARCH"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : A1-VERSA","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","A1","VERSA"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : A1-VERSA","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","A1","VERSA"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : A1-VERSA","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","A1","VERSA"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : A4-RENAULT TRAFIC","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","A4","RENAULT TRAFIC"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : A4-RENAULT TRAFIC","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","A4","RENAULT TRAFIC"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : A5-TSURU","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,43.96,175.84,0.00,36.15,144.61,31.23,17.76,"","","","","CA1","CAMPAÑA NACIONAL","A5","TSURU"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : A5-TSURU","15208F4301","FILTRO DE ACEITE",0.00,0.00,1.00,1.00,140.91,140.91,0.00,51.40,51.40,89.51,63.52,"","","","","CA1","CAMPAÑA NACIONAL","A5","TSURU"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : A5-TSURU","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","A5","TSURU"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : A6-SUZUKY","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","A6","SUZUKY"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : A6-SUZUKY","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","A6","SUZUKY"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : A7-SUZUKI AUTOS","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","A7","SUZUKI AUTOS"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : A7-SUZUKI AUTOS","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","A7","SUZUKI AUTOS"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : B1-SENTRA 2013","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","B1","SENTRA 2013"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : B1-SENTRA 2013","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","B1","SENTRA 2013"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : B1-SENTRA 2013","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","B1","SENTRA 2013"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : B2-NOTE","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","B2","NOTE"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : B2-NOTE","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","B2","NOTE"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : B2-NOTE","A20","CAMBIO DE ACEITE Y FILTRO (TODOS MOD.)",4.00,1.00,4.00,0.00,65.09,260.36,62.22,13.40,13.40,246.96,94.85,"","","","","CA1","CAMPAÑA NACIONAL","B2","NOTE"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : B4-CHEYENNE","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA1","CAMPAÑA NACIONAL","B4","CHEYENNE"
"01","MECANICA","CA1 - CAMPAÑA NACIONAL,   Línea : B4-CHEYENNE","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA1","CAMPAÑA NACIONAL","B4","CHEYENNE"
"01","MECANICA","CA2 - CAMPAÑA IMPORTADOS,   Línea : 03-ALTIMA   2.5","TAMBOF420ADDL","ACEITE PARA MOTOR 10W",0.00,0.00,5.00,5.00,65.41,327.05,0.00,33.60,168.00,159.05,48.63,"","","","","CA2","CAMPAÑA IMPORTADOS","03","ALTIMA   2.5"
"01","MECANICA","CA2 - CAMPAÑA IMPORTADOS,   Línea : 03-ALTIMA   2.5","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA2","CAMPAÑA IMPORTADOS","03","ALTIMA   2.5"
"01","MECANICA","CA2 - CAMPAÑA IMPORTADOS,   Línea : 03-ALTIMA   2.5","A21","CAMBIO DE ACEITE Y FILTRO (PROMOCION)",4.00,4.00,4.00,0.00,58.41,233.64,30.00,30.00,120.00,113.64,48.64,"","","","","CA2","CAMPAÑA IMPORTADOS","03","ALTIMA   2.5"
"01","MECANICA","CA2 - CAMPAÑA IMPORTADOS,   Línea : 05-ALMERA STD.","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,4.00,4.00,76.10,304.40,0.00,36.15,144.61,159.79,52.49,"","","","","CA2","CAMPAÑA IMPORTADOS","05","ALMERA STD."
"01","MECANICA","CA2 - CAMPAÑA IMPORTADOS,   Línea : 05-ALMERA STD.","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,156.20,156.20,140.72,47.39,"","","","","CA2","CAMPAÑA IMPORTADOS","05","ALMERA STD."
